"","Season","Age","Tm","Lg","Pos","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","NAME"
"280","2015-16",20,"DEN","NBA","C","80","55","21.7","3.8","7.5",".512","0.4","1.1",".333","3.5","6.5",".541",".535","1.9","2.4",".811","2.3","4.7","7.0","2.4","1.0","0.6","1.3","2.6","10.0","Jokic,N"
"281","2016-17",21,"DEN","NBA","C","73","59","27.9","6.8","11.7",".578","0.6","1.9",".324","6.2","9.8",".628",".605","2.6","3.1",".825","2.9","6.9","9.8","4.9","0.8","0.8","2.3","2.9","16.7","Jokic,N"
"282","2017-18",22,"DEN","NBA","C","75","73","32.6","6.7","13.5",".499","1.5","3.7",".396","5.2","9.7",".538",".554","3.5","4.2",".850","2.6","8.1","10.7","6.1","1.2","0.8","2.8","2.8","18.5","Jokic,N"
"283","2018-19",23,"DEN","NBA","C","80","80","31.3","7.7","15.1",".511","1.0","3.4",".307","6.7","11.7",".569",".545","3.6","4.4",".821","2.9","8.0","10.8","7.3","1.4","0.7","3.1","2.9","20.1","Jokic,N"
"284","2019-20",24,"DEN","NBA","C","73","73","32.0","7.7","14.7",".528","1.1","3.5",".314","6.6","11.2",".594",".565","3.4","4.1",".817","2.3","7.5","9.7","7.0","1.2","0.6","3.1","3.0","19.9","Jokic,N"
"285","2020-21",25,"DEN","NBA","C","72","72","34.6","10.2","18.0",".566","1.3","3.3",".388","8.9","14.7",".606",".602","4.8","5.5",".868","2.8","8.0","10.8","8.3","1.3","0.7","3.1","2.7","26.4","Jokic,N"
"286","2021-22",26,"DEN","NBA","C","52","52","33.0","9.9","17.4",".570","1.6","4.3",".372","8.3","13.1",".635",".616","4.5","5.6",".808","2.8","11.0","13.8","7.9","1.3","0.8","3.8","2.5","26","Jokic,N"
"287","2011-12",20,"SAS","NBA","PG","29","1","9.2","0.8","2.4",".314","0.1","0.5",".200","0.7","1.9",".345",".336","0.4","0.6",".647","0.2","0.7","0.9","1.2","0.2","0.1","0.4","0.6","2.0","Joseph,C"
"288","2012-13",21,"SAS","NBA","PG","28","9","13.9","1.8","3.9",".464","0.2","0.8",".286","1.6","3.2",".506",".491","0.6","0.8",".857","0.4","1.4","1.9","1.9","0.5","0.1","0.8","0.9","4.5","Joseph,C"
"289","2013-14",22,"SAS","NBA","SG","68","19","13.8","1.9","3.9",".475","0.2","0.6",".316","1.7","3.3",".502",".498","1.2","1.4",".823","0.5","1.1","1.6","1.7","0.5","0.2","0.6","1.2","5.0","Joseph,C"
"290","2014-15",23,"SAS","NBA","PG","79","14","18.3","2.6","5.2",".504","0.2","0.6",".364","2.4","4.6",".520",".523","1.3","1.8",".734","0.6","1.9","2.4","2.4","0.6","0.2","0.8","1.3","6.8","Joseph,C"
"291","2015-16",24,"TOR","NBA","SG","80","4","25.6","3.2","7.3",".439","0.4","1.4",".273","2.8","5.9",".478",".465","1.7","2.2",".764","0.5","2.1","2.6","3.1","0.8","0.3","1.3","1.6","8.5","Joseph,C"
"292","2016-17",25,"TOR","NBA","PG","80","22","25.0","3.7","8.3",".452","0.6","1.7",".356","3.1","6.6",".477",".489","1.2","1.5",".770","0.6","2.3","2.9","3.3","0.8","0.2","1.4","1.8","9.3","Joseph,C"
"293","2017-18",26,"IND","NBA","PG","82","17","27.0","3.1","7.4",".424","0.8","2.3",".353","2.3","5.0",".457",".479","0.9","1.1",".745","0.5","2.7","3.2","3.2","1.0","0.2","1.1","1.7","7.9","Joseph,C"
"294","2018-19",27,"IND","NBA","PG","82","9","25.2","2.8","6.7",".412","0.7","2.1",".322","2.1","4.6",".454",".463","0.4","0.5",".698","0.5","2.9","3.4","3.9","1.1","0.3","1.0","1.6","6.5","Joseph,C"
"295","2019-20",28,"SAC","NBA","PG","72","26","24.4","2.4","5.7",".415","0.8","2.2",".352","1.6","3.5",".455",".483","0.8","1.0",".857","0.6","2.0","2.6","3.5","0.7","0.3","1.1","1.8","6.4","Joseph,C"
"296","2020-21",29,"TOT","NBA","PG","63","13","23.0","3.2","6.8",".469","0.7","2.1",".341","2.5","4.7",".527",".522","1.1","1.4",".818","0.6","2.0","2.5","3.4","1.0","0.3","1.3","2.2","8.2","Joseph,C"
"297","2020-21",29,"SAC","NBA","PG","44","2","21.5","2.5","5.7",".444","0.7","2.1",".330","1.8","3.5",".513",".506","0.8","1.1",".766","0.6","1.7","2.3","2.5","0.9","0.2","1.0","2.2","6.6","Joseph,C"
"298","2020-21",29,"DET","NBA","PG","19","11","26.4","4.7","9.3",".506","0.7","2.0",".368","3.9","7.3",".543",".545","1.9","2.2",".878","0.5","2.6","3.2","5.5","1.2","0.5","1.8","2.2","12.0","Joseph,C"
"299","2021-22",30,"DET","NBA","PG","47","21","24.4","2.8","6.2",".452","1.0","2.4",".432","1.8","3.9",".464",".534","1.4","1.7",".850","0.4","2.1","2.5","3.9","0.7","0.3","1.4","2.2","8.1","Joseph,C"
"300","2021-22",20,"DET","NBA","PG","44","44","31.8","6.0","15.2",".394","2.0","6.2",".327","4.0","9.0",".439",".460","1.8","2.0",".856","0.9","4.5","5.5","5.2","1.3","0.7","3.5","3.0","15.7","Cunningham,C"
"301","2020-21",21,"DET","NBA","SF","70","53","27.3","4.0","9.9",".404","2.5","6.6",".380","1.5","3.3",".450",".530","1.8","2.1",".844","0.6","3.9","4.5","1.4","0.7","0.2","0.9","1.6","12.2","Bey,S"
"302","2021-22",22,"DET","NBA","SF","58","58","33.6","5.5","14.1",".388","2.6","7.4",".346","2.9","6.7",".435",".479","2.4","2.9",".830","1.4","4.4","5.8","2.8","0.9","0.2","1.3","1.6","15.9","Bey,S"
"303","2014-15",20,"PHI","NBA","SF","65","11","21.2","1.9","5.4",".352","0.8","2.4",".314","1.2","3.0",".383",".422","1.8","3.0",".591","0.8","2.3","3.0","1.2","0.6","1.0","1.3","2.2","6.3","Grant,J"
"304","2015-16",21,"PHI","NBA","PF","77","52","26.8","3.3","7.8",".419","0.5","1.9",".240","2.8","5.9",".477",".448","2.8","4.2",".658","1.3","3.4","4.7","1.8","0.7","1.6","1.4","2.8","9.7","Grant,J"
"305","2016-17",22,"TOT","NBA","PF","80","4","19.1","1.9","4.1",".463","0.5","1.5",".371","1.4","2.7",".514",".529","1.1","1.8",".612","0.5","2.1","2.6","0.6","0.4","1.0","0.6","1.9","5.5","Grant,J"
"306","2016-17",22,"PHI","NBA","PF","2","0","20.5","3.0","8.5",".353","0.0","1.0",".000","3.0","7.5",".400",".353","2.0","4.0",".500","0.0","3.0","3.0","0.0","0.0","2.0","1.5","2.5","8.0","Grant,J"
"307","2016-17",22,"OKC","NBA","PF","78","4","19.1","1.9","4.0",".469","0.6","1.5",".377","1.3","2.5",".523",".539","1.1","1.8",".619","0.5","2.1","2.6","0.6","0.4","1.0","0.5","1.8","5.4","Grant,J"
"308","2017-18",23,"OKC","NBA","PF","81","1","20.3","3.0","5.6",".535","0.4","1.4",".291","2.6","4.3",".613",".570","2.0","3.0",".675","1.1","2.9","3.9","0.7","0.4","1.0","0.7","1.9","8.4","Grant,J"
"309","2018-19",24,"OKC","NBA","PF","80","77","32.7","5.1","10.3",".497","1.4","3.7",".392","3.7","6.6",".555",".567","2.0","2.8",".710","1.2","4.0","5.2","1.0","0.8","1.3","0.8","2.7","13.6","Grant,J"
"310","2019-20",25,"DEN","NBA","PF","71","24","26.6","4.3","8.9",".478","1.4","3.5",".389","2.9","5.4",".537",".555","2.1","2.8",".750","0.8","2.7","3.5","1.2","0.7","0.8","0.9","2.2","12.0","Grant,J"
"311","2020-21",26,"DET","NBA","SF","54","54","33.9","7.4","17.3",".429","2.1","6.1",".350","5.3","11.2",".473",".491","5.4","6.4",".845","0.6","4.0","4.6","2.8","0.6","1.1","2.0","2.3","22.3","Grant,J"
"312","2021-22",27,"DET","NBA","PF","33","33","32.2","6.3","15.1",".416","1.8","5.2",".339","4.5","9.9",".456",".474","4.7","5.6",".842","0.7","3.6","4.3","2.5","1.0","1.1","2.0","2.2","19","Grant,J"
"313","2020-21",19,"DET","NBA","C","68","14","21.4","3.3","6.0",".553","0.3","0.9",".333","3.0","5.1",".592",".578","0.9","1.4",".696","2.3","4.3","6.7","0.9","0.6","1.3","1.0","2.7","7.9","Stewart,I"
"314","2021-22",20,"DET","NBA","C","50","50","26.0","3.6","7.0",".523","0.1","0.5",".125","3.6","6.5",".552",".527","1.0","1.4",".667","3.1","5.4","8.4","1.1","0.3","1.1","1.3","2.9","8.3","Stewart,I"
"315","2009-10",21,"GSW","NBA","PG","80","77","36.2","6.6","14.3",".462","2.1","4.8",".437","4.5","9.5",".474",".535","2.2","2.5",".885","0.6","3.9","4.5","5.9","1.9","0.2","3.0","3.2","17.5","Curry,S"
"316","2010-11",22,"GSW","NBA","PG","74","74","33.6","6.8","14.2",".480","2.0","4.6",".442","4.8","9.6",".498",".551","2.9","3.1",".934","0.7","3.2","3.9","5.8","1.5","0.3","3.1","3.1","18.6","Curry,S"
"317","2011-12",23,"GSW","NBA","PG","26","23","28.2","5.6","11.4",".490","2.1","4.7",".455","3.5","6.7",".514",".583","1.5","1.8",".809","0.6","2.8","3.4","5.3","1.5","0.3","2.5","2.4","14.7","Curry,S"
"318","2012-13",24,"GSW","NBA","PG","78","78","38.2","8.0","17.8",".451","3.5","7.7",".453","4.5","10.1",".449",".549","3.4","3.7",".900","0.8","3.3","4.0","6.9","1.6","0.2","3.1","2.5","22.9","Curry,S"
"319","2013-14",25,"GSW","NBA","PG","78","78","36.5","8.4","17.7",".471","3.3","7.9",".424","5.0","9.8",".509",".566","3.9","4.5",".885","0.6","3.7","4.3","8.5","1.6","0.2","3.8","2.5","24.0","Curry,S"
"320","2014-15",26,"GSW","NBA","PG","80","80","32.7","8.2","16.8",".487","3.6","8.1",".443","4.6","8.7",".528",".594","3.9","4.2",".914","0.7","3.6","4.3","7.7","2.0","0.2","3.1","2.0","23.8","Curry,S"
"321","2015-16",27,"GSW","NBA","PG","79","79","34.2","10.2","20.2",".504","5.1","11.2",".454","5.1","9.0",".566",".630","4.6","5.1",".908","0.9","4.6","5.4","6.7","2.1","0.2","3.3","2.0","30.1","Curry,S"
"322","2016-17",28,"GSW","NBA","PG","79","79","33.4","8.5","18.3",".468","4.1","10.0",".411","4.4","8.3",".537",".580","4.1","4.6",".898","0.8","3.7","4.5","6.6","1.8","0.2","3.0","2.3","25.3","Curry,S"
"323","2017-18",29,"GSW","NBA","PG","51","51","32.0","8.4","16.9",".495","4.2","9.8",".423","4.2","7.1",".595",".618","5.5","5.9",".921","0.7","4.4","5.1","6.1","1.6","0.2","3.0","2.2","26.4","Curry,S"
"324","2018-19",30,"GSW","NBA","PG","69","69","33.8","9.2","19.4",".472","5.1","11.7",".437","4.0","7.7",".525",".604","3.8","4.2",".916","0.7","4.7","5.3","5.2","1.3","0.4","2.8","2.4","27.3","Curry,S"
"325","2019-20",31,"GSW","NBA","PG","5","5","27.8","6.6","16.4",".402","2.4","9.8",".245","4.2","6.6",".636",".476","5.2","5.2","1.000","0.8","4.4","5.2","6.6","1.0","0.4","3.2","2.2","20.8","Curry,S"
"326","2020-21",32,"GSW","NBA","PG","63","63","34.2","10.4","21.7",".482","5.3","12.7",".421","5.1","9.0",".569",".605","5.7","6.3",".916","0.5","5.0","5.5","5.8","1.2","0.1","3.4","1.9","32.0","Curry,S"
"327","2021-22",33,"GSW","NBA","PG","54","54","34.8","8.4","19.6",".427","4.6","12.3",".379","3.7","7.3",".509",".546","4.4","4.8",".919","0.6","4.7","5.3","6.3","1.4","0.4","3.2","2.1","25.8","Curry,S"
"328","2011-12",21,"GSW","NBA","SG","66","29","24.4","4.8","10.9",".443","1.7","4.1",".414","3.1","6.8",".460",".520","1.2","1.4",".868","0.4","2.1","2.4","2.0","0.7","0.3","1.6","2.3","12.5","Thompson,K"
"329","2012-13",22,"GSW","NBA","SG","82","82","35.8","6.2","14.7",".422","2.6","6.4",".401","3.6","8.3",".437",".509","1.6","1.9",".841","0.4","3.3","3.7","2.2","1.0","0.5","1.9","2.9","16.6","Thompson,K"
"330","2013-14",23,"GSW","NBA","SG","81","81","35.4","6.9","15.5",".444","2.8","6.6",".417","4.1","8.9",".464",".533","1.8","2.3",".795","0.5","2.6","3.1","2.2","0.9","0.5","1.7","2.9","18.4","Thompson,K"
"331","2014-15",24,"GSW","NBA","SG","77","77","31.9","7.8","16.9",".463","3.1","7.1",".439","4.7","9.8",".481",".555","2.9","3.3",".879","0.4","2.9","3.2","2.9","1.1","0.8","1.9","1.6","21.7","Thompson,K"
"332","2015-16",25,"GSW","NBA","SG","80","80","33.3","8.1","17.3",".470","3.5","8.1",".425","4.7","9.2",".510",".569","2.4","2.8",".873","0.4","3.4","3.8","2.1","0.8","0.6","1.7","1.9","22.1","Thompson,K"
"333","2016-17",26,"GSW","NBA","SG","78","78","34.0","8.3","17.6",".468","3.4","8.3",".414","4.8","9.3",".516",".565","2.4","2.8",".853","0.6","3.0","3.7","2.1","0.8","0.5","1.6","1.8","22.3","Thompson,K"
"334","2017-18",27,"GSW","NBA","SG","73","73","34.3","7.9","16.2",".488","3.1","7.1",".440","4.7","9.0",".526",".585","1.1","1.3",".837","0.4","3.4","3.8","2.5","0.8","0.5","1.8","1.6","20.0","Thompson,K"
"335","2018-19",28,"GSW","NBA","SG","78","78","34.0","8.4","18.0",".467","3.1","7.7",".402","5.3","10.3",".516",".553","1.7","2.0",".816","0.5","3.4","3.8","2.4","1.1","0.6","1.5","2.0","21.5","Thompson,K"
"336","2019-20",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thompson,K"
"337","2020-21",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thompson,K"
"338","2021-22",31,"GSW","NBA","SG","16","16","25.3","6.2","14.8",".418","2.9","7.7",".374","3.3","7.1",".465",".515","1.8","1.9",".935","0.4","3.4","3.8","3.1","0.6","0.4","1.4","1.5","17.1","Thompson,K"
"339","2014-15",19,"MIN","NBA","SF","82","82","36.2","6.1","13.9",".437","0.5","1.5",".310","5.6","12.3",".453",".454","4.3","5.7",".760","1.6","2.9","4.6","2.1","1.0","0.6","2.2","2.3","16.9","Wiggins,A"
"340","2015-16",20,"MIN","NBA","SF","81","81","35.1","7.3","16.0",".459","0.7","2.3",".300","6.6","13.6",".486",".481","5.3","7.0",".761","1.3","2.3","3.6","2.0","1.0","0.6","2.2","2.0","20.7","Wiggins,A"
"341","2016-17",21,"MIN","NBA","SF","82","82","37.2","8.6","19.1",".452","1.3","3.5",".356","7.4","15.6",".473",".484","5.0","6.6",".760","1.2","2.8","4.0","2.3","1.0","0.4","2.3","2.2","23.6","Wiggins,A"
"342","2017-18",22,"MIN","NBA","SF","82","82","36.3","6.9","15.9",".438","1.4","4.1",".331","5.6","11.7",".475",".481","2.5","3.8",".643","1.0","3.4","4.4","2.0","1.1","0.6","1.7","2.0","17.7","Wiggins,A"
"343","2018-19",23,"MIN","NBA","SF","73","73","34.8","6.8","16.6",".412","1.6","4.8",".339","5.2","11.8",".441",".461","2.8","4.1",".699","1.1","3.7","4.8","2.5","1.0","0.7","1.9","2.1","18.1","Wiggins,A"
"344","2019-20",24,"TOT","NBA","SF","54","54","34.4","8.1","18.1",".447","2.1","6.2",".332","6.0","11.9",".506",".504","3.5","5.0",".709","1.2","3.9","5.1","3.7","0.8","1.0","2.4","2.4","21.8","Wiggins,A"
"345","2019-20",24,"MIN","NBA","SF","42","42","34.6","8.4","18.8",".444","2.2","6.5",".331","6.2","12.3",".505",".502","3.5","4.9",".720","1.1","4.1","5.2","3.7","0.7","0.9","2.5","2.4","22.4","Wiggins,A"
"346","2019-20",24,"GSW","NBA","SF","12","12","33.6","7.2","15.7",".457","1.7","4.9",".339","5.5","10.8",".512",".511","3.4","5.1",".672","1.5","3.1","4.6","3.6","1.3","1.4","2.1","2.2","19.4","Wiggins,A"
"347","2020-21",25,"GSW","NBA","PF","71","71","33.3","7.1","14.9",".477","2.0","5.2",".380","5.1","9.7",".529",".543","2.4","3.4",".714","1.2","3.7","4.9","2.4","0.9","1.0","1.8","2.2","18.6","Wiggins,A"
"348","2021-22",26,"GSW","NBA","SF","54","54","31.7","6.7","13.9",".481","2.3","5.5",".414","4.4","8.4",".524",".562","2.1","3.2",".661","1.0","3.2","4.2","2.1","1.0","0.7","1.5","1.9","17.7","Wiggins,A"
"349","2021-22",19,"GSW","NBA","SF","47","7","14.5","2.9","5.7",".511","0.6","1.9",".322","2.3","3.9",".602",".563","1.5","2.3",".655","0.6","2.2","2.8","0.7","0.4","0.2","0.9","1.9","8","Kuminga,J"
"350","2015-16",19,"GSW","NBA","PF","5","0","4.2","0.8","1.4",".571","0.2","0.4",".500","0.6","1.0",".600",".643","0.0","0.0","","0.8","1.2","2.0","0.0","0.0","0.0","0.2","0.4","1.8","Looney,K"
"351","2016-17",20,"GSW","NBA","C","53","4","8.4","1.1","2.0",".523","0.0","0.2",".222","1.0","1.8",".551",".533","0.4","0.6",".618","0.8","1.5","2.3","0.5","0.3","0.3","0.3","1.2","2.5","Looney,K"
"352","2017-18",21,"GSW","NBA","C","66","4","13.8","1.7","2.9",".580","0.0","0.1",".200","1.7","2.8",".590",".583","0.6","1.2",".545","1.3","2.0","3.3","0.6","0.5","0.8","0.5","1.6","4.0","Looney,K"
"353","2018-19",22,"GSW","NBA","C","80","24","18.5","2.7","4.3",".625","0.0","0.1",".100","2.7","4.2",".641",".627","0.8","1.3",".619","2.4","2.8","5.2","1.5","0.6","0.7","0.6","2.6","6.3","Looney,K"
"354","2019-20",23,"GSW","NBA","C","20","4","13.1","1.5","4.0",".367","0.1","0.7",".071","1.4","3.3",".431",".373","0.5","0.6",".750","1.4","1.9","3.3","1.0","0.6","0.3","0.6","1.7","3.4","Looney,K"
"355","2020-21",24,"GSW","NBA","C","61","34","19.0","1.8","3.2",".548","0.1","0.3",".235","1.7","3.0",".578",".558","0.5","0.8",".646","1.9","3.4","5.3","2.0","0.3","0.4","0.6","2.2","4.1","Looney,K"
"356","2021-22",25,"GSW","NBA","C","59","59","21.4","2.6","4.8",".548","0.0","0.0",".000","2.6","4.7",".550",".548","1.1","1.7",".631","2.7","4.8","7.6","1.7","0.6","0.7","0.9","2.7","6.3","Looney,K"
"357","2019-20",19,"CLE","NBA","SF","50","3","23.2","3.7","8.4",".442","1.1","3.2",".335","2.7","5.3",".506",".505","1.5","2.0",".723","0.4","2.8","3.2","2.2","0.9","0.3","1.9","2.7","10.0","Porter_Jr,K"
"358","2020-21",20,"HOU","NBA","SG","26","23","32.1","6.0","14.1",".425","1.9","6.2",".311","4.1","7.9",".515",".493","2.7","3.6",".734","0.8","3.0","3.8","6.3","0.7","0.3","3.5","2.3","16.6","Porter_Jr,K"
"359","2021-22",21,"HOU","NBA","PG","39","39","30.1","4.7","11.8",".399","2.3","6.0",".380","2.4","5.8",".419",".496","2.0","3.3",".606","0.7","3.2","3.9","6.2","1.2","0.3","3.5","2.5","13.7","Porter_Jr,K"
"360","2021-22",19,"HOU","NBA","SG","42","42","30.4","4.8","12.5",".383","1.9","6.1",".304","2.9","6.4",".459",".457","3.0","3.7",".818","0.4","2.8","3.2","2.3","0.6","0.2","2.3","1.6","14.4","Green,J"
"361","2008-09",20,"LAC","NBA","SG","78","65","34.3","5.3","11.6",".456","1.7","4.3",".389","3.6","7.2",".496",".529","3.8","4.5",".854","0.6","2.0","2.6","2.8","1.0","0.4","2.1","2.2","16.1","Gordon,E"
"362","2009-10",21,"LAC","NBA","SG","62","60","36.0","5.7","12.6",".449","1.9","5.2",".371","3.8","7.5",".503",".525","3.6","4.8",".742","0.4","2.2","2.6","3.0","1.1","0.2","2.3","1.5","16.9","Gordon,E"
"363","2010-11",22,"LAC","NBA","SG","56","56","37.7","7.6","16.9",".450","1.9","5.2",".364","5.7","11.8",".488",".506","5.1","6.2",".825","0.8","2.1","2.9","4.4","1.3","0.3","2.7","2.1","22.3","Gordon,E"
"364","2011-12",23,"NOH","NBA","SG","9","9","34.4","7.0","15.6",".450","1.1","4.4",".250","5.9","11.1",".530",".486","5.4","7.2",".754","0.2","2.6","2.8","3.4","1.4","0.4","2.7","2.2","20.6","Gordon,E"
"365","2012-13",24,"NOH","NBA","SG","42","40","30.1","5.6","13.9",".402","1.3","4.1",".324","4.3","9.8",".436",".450","4.5","5.3",".842","0.2","1.6","1.8","3.3","1.1","0.2","2.8","1.8","17.0","Gordon,E"
"366","2013-14",25,"NOP","NBA","SG","64","64","32.1","5.6","12.8",".436","1.6","4.0",".391","4.0","8.7",".456",".498","2.7","3.5",".785","0.5","2.1","2.6","3.3","1.2","0.2","2.1","1.8","15.4","Gordon,E"
"367","2014-15",26,"NOP","NBA","SG","61","60","33.1","4.7","11.4",".411","2.3","5.2",".448","2.4","6.2",".380",".512","1.8","2.2",".805","0.5","2.1","2.6","3.8","0.8","0.2","2.0","2.4","13.4","Gordon,E"
"368","2015-16",27,"NOP","NBA","SG","45","44","32.9","5.1","12.3",".418","2.5","6.5",".384","2.6","5.7",".457",".521","2.5","2.8",".888","0.2","2.0","2.2","2.7","1.0","0.3","1.6","2.2","15.2","Gordon,E"
"369","2016-17",28,"HOU","NBA","SG","75","15","31.0","5.5","13.5",".406","3.3","8.8",".372","2.2","4.7",".468",".527","2.0","2.3",".840","0.4","2.3","2.7","2.5","0.6","0.5","1.6","2.0","16.2","Gordon,E"
"370","2017-18",29,"HOU","NBA","SG","69","30","31.2","6.0","14.1",".428","3.2","8.8",".359","2.9","5.2",".544",".540","2.8","3.5",".809","0.4","2.1","2.5","2.2","0.6","0.4","1.9","1.7","18.0","Gordon,E"
"371","2018-19",30,"HOU","NBA","SG","68","53","31.7","5.6","13.8",".409","3.2","8.8",".360","2.5","5.0",".497",".525","1.8","2.2",".783","0.3","1.9","2.2","1.9","0.6","0.4","1.3","2.1","16.2","Gordon,E"
"372","2019-20",31,"HOU","NBA","SF","36","15","28.2","4.8","12.9",".369","2.7","8.4",".317","2.1","4.4",".469",".473","2.3","3.0",".766","0.3","1.7","2.0","1.5","0.6","0.4","1.2","1.9","14.4","Gordon,E"
"373","2020-21",32,"HOU","NBA","SG","27","13","29.2","5.9","13.6",".433","2.6","7.8",".329","3.3","5.8",".573",".527","3.5","4.2",".825","0.3","1.9","2.1","2.6","0.5","0.5","1.9","1.6","17.8","Gordon,E"
"374","2021-22",33,"HOU","NBA","SG","47","36","29.7","5.0","10.5",".482","2.3","5.4",".417","2.8","5.1",".550",".589","1.9","2.6",".758","0.3","1.7","2.0","3.0","0.5","0.4","2.0","1.1","14.3","Gordon,E"
"375","2020-21",25,"HOU","NBA","SF","70","58","29.2","4.5","8.9",".506","0.9","2.8",".308","3.7","6.1",".595",".554","1.5","2.1",".694","1.9","3.5","5.3","2.5","1.2","0.5","1.4","3.2","11.3","Tate,J"
"376","2021-22",26,"HOU","NBA","SF","55","54","27.4","4.9","9.7",".504","0.7","2.6",".287","4.1","7.1",".583",".542","2.0","2.8",".714","1.7","3.9","5.6","3.0","1.0","0.6","1.9","3.7","12.5","Tate,J"
"377","2015-16",20,"PHI","NBA","PF","17","0","8.5","1.3","3.1",".415","0.2","0.6",".364","1.1","2.5",".429",".453","0.8","1.2",".619","0.8","1.5","2.2","0.2","0.3","0.4","0.1","0.6","3.6","Wood,C"
"378","2016-17",21,"CHO","NBA","PF","13","0","8.2","0.9","1.8",".522","0.0","0.4",".000","0.9","1.4",".667",".522","0.8","1.2",".733","1.1","1.2","2.2","0.2","0.2","0.5","0.5","0.8","2.7","Wood,C"
"379","2018-19",23,"TOT","NBA","PF","21","2","12.0","2.9","5.6",".521","0.4","1.2",".346","2.5","4.3",".571",".560","2.0","2.7",".732","0.8","3.1","4.0","0.4","0.3","0.5","0.8","0.8","8.2","Wood,C"
"380","2018-19",23,"MIL","NBA","PF","13","0","4.8","0.9","1.9",".480","0.2","0.4",".600","0.7","1.5",".450",".540","0.8","1.2",".667","0.3","1.2","1.5","0.2","0.0","0.0","0.2","0.2","2.8","Wood,C"
"381","2018-19",23,"NOP","NBA","PF","8","2","23.6","6.1","11.5",".533","0.8","2.6",".286","5.4","8.9",".606",".565","3.9","5.1",".756","1.6","6.3","7.9","0.8","0.9","1.3","1.8","1.8","16.9","Wood,C"
"382","2019-20",24,"DET","NBA","PF","62","12","21.4","4.6","8.2",".567","0.9","2.3",".386","3.8","5.9",".636",".620","2.9","3.9",".744","1.7","4.6","6.3","1.0","0.5","0.9","1.4","1.6","13.1","Wood,C"
"383","2020-21",25,"HOU","NBA","C","41","41","32.3","8.0","15.6",".514","1.9","5.0",".374","6.1","10.6",".581",".574","3.0","4.8",".631","1.9","7.8","9.6","1.7","0.8","1.2","2.0","2.1","21.0","Wood,C"
"384","2021-22",26,"HOU","NBA","C","53","52","31.0","6.5","13.3",".484","1.8","5.0",".371","4.6","8.4",".551",".553","2.9","4.6",".618","1.7","8.5","10.2","2.2","0.7","1.0","1.9","2.5","17.6","Wood,C"
"385","2016-17",24,"TOT","NBA","SG","82","55","23.0","4.0","9.4",".426","1.8","4.6",".391","2.2","4.7",".461",".523","0.8","0.9",".842","0.4","2.9","3.3","1.5","0.5","0.1","1.2","1.4","10.6","Hield,B"
"386","2016-17",24,"NOP","NBA","SG","57","37","20.4","3.2","8.3",".393","1.6","4.2",".369","1.7","4.0",".417",".487","0.5","0.6",".879","0.3","2.6","2.9","1.4","0.3","0.1","0.8","1.4","8.6","Hield,B"
"387","2016-17",24,"SAC","NBA","SG","25","18","29.1","5.7","11.8",".480","2.4","5.5",".428","3.3","6.3",".525",".579","1.4","1.7",".814","0.6","3.5","4.1","1.8","0.8","0.1","2.1","1.4","15.1","Hield,B"
"388","2017-18",25,"SAC","NBA","SG","80","12","25.3","5.2","11.7",".446","2.2","5.1",".431","3.0","6.6",".457",".540","0.9","1.0",".877","0.7","3.2","3.8","1.9","1.1","0.3","1.6","1.9","13.5","Hield,B"
"389","2018-19",26,"SAC","NBA","SG","82","82","31.9","7.6","16.6",".458","3.4","7.9",".427","4.2","8.6",".487",".560","2.1","2.4",".886","1.3","3.7","5.0","2.5","0.7","0.4","1.8","2.5","20.7","Hield,B"
"390","2019-20",27,"SAC","NBA","SG","72","44","30.8","6.9","16.1",".429","3.8","9.6",".394","3.2","6.6",".479",".545","1.6","1.9",".846","0.8","3.8","4.6","3.0","0.9","0.2","2.3","2.3","19.2","Hield,B"
"391","2020-21",28,"SAC","NBA","SG","71","71","34.3","5.7","14.0",".406","4.0","10.2",".391","1.7","3.8",".446",".548","1.2","1.5",".846","0.4","4.3","4.7","3.6","0.9","0.4","1.8","2.5","16.6","Hield,B"
"392","2021-22",29,"TOT","NBA","SG","59","10","29.3","5.0","12.9",".389","3.3","9.1",".366","1.7","3.8",".442",".518","1.4","1.6",".866","0.8","3.4","4.2","2.1","0.8","0.3","1.6","2.1","14.8","Hield,B"
"393","2021-22",29,"SAC","NBA","SG","55","6","28.6","4.8","12.6",".382","3.3","9.0",".368","1.5","3.6",".419",".514","1.5","1.7",".870","0.8","3.2","4.0","1.9","0.9","0.3","1.6","2.1","14.4","Hield,B"
"394","2021-22",29,"IND","NBA","SG","4","4","39.0","7.8","17.0",".456","3.5","10.0",".350","4.3","7.0",".607",".559","1.0","1.3",".800","0.8","5.3","6.0","5.0","0.5","0.5","1.8","2.5","20","Hield,B"
